paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-642-33290-6_45,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,3,Christina M.,Steiner,grid.410413.3,Graz University of Technology,Graz,Austria,AT,Graz University of Technology,An Evaluation System for Digital Libraries,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_45,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,4,Dietrich,Albert,grid.410413.3,Graz University of Technology,Graz,Austria,AT,Graz University of Technology,An Evaluation System for Digital Libraries,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_8,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,5,Christina M.,Steiner,grid.410413.3,Graz University of Technology,Graz,Austria,AT,Graz University of Technology,User Needs for Enhanced Engagement with Cultural Heritage Collections,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_8,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,6,Eva-Catherine,Hillemann,grid.410413.3,Graz University of Technology,Graz,Austria,AT,Graz University of Technology,User Needs for Enhanced Engagement with Cultural Heritage Collections,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-540-74851-9_57,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,1,Harald,Krottmaier,grid.5329.d,Vienna University of Technology,Vienna,Austria,AT,"Graz, University of Technology, Inffeldgasse 16c, 8010 Graz",PROBADO – A Generic Repository Integration Framework,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_57,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,5,Dieter,Fellner,grid.5329.d,Vienna University of Technology,Vienna,Austria,AT,"Graz, University of Technology, Inffeldgasse 16c, 8010 Graz",PROBADO – A Generic Repository Integration Framework,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_39,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,1,Miguel A.,Martínez-Prieto,grid.5239.d,University of Valladolid,Valladolid,Spain,ES,"GRINBD, Depto. de Informática E.T.S. de Ingeniería Informática, Universidad de Valladolid, 47011 Valladolid",\n              Electronic Work: Building Dynamic Services over Logical Structure Using Aqueducts for XML Processing,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_39,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,2,Pablo,Fuente,grid.5239.d,University of Valladolid,Valladolid,Spain,ES,"GRINBD, Depto. de Informática E.T.S. de Ingeniería Informática, Universidad de Valladolid, 47011 Valladolid",\n              Electronic Work: Building Dynamic Services over Logical Structure Using Aqueducts for XML Processing,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_39,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,3,Jesús,Vegas,grid.5239.d,University of Valladolid,Valladolid,Spain,ES,"GRINBD, Depto. de Informática E.T.S. de Ingeniería Informática, Universidad de Valladolid, 47011 Valladolid",\n              Electronic Work: Building Dynamic Services over Logical Structure Using Aqueducts for XML Processing,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_39,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,4,Joaquín,Adiego,grid.5239.d,University of Valladolid,Valladolid,Spain,ES,"GRINBD, Depto. de Informática E.T.S. de Ingeniería Informática, Universidad de Valladolid, 47011 Valladolid",\n              Electronic Work: Building Dynamic Services over Logical Structure Using Aqueducts for XML Processing,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_34,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,1,Nishikant,Kapoor,grid.17635.36,University of Minnesota,Minneapolis,United States,US,"GroupLens Research, Department of Computer Science and Engineering, University of Minnesota, Minneapolis, MN 55455",A Study of Citations in Users’ Online Personal Collections,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_34,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,3,Sean M.,McNee,grid.17635.36,University of Minnesota,Minneapolis,United States,US,"GroupLens Research, Department of Computer Science and Engineering, University of Minnesota, Minneapolis, MN 55455",A Study of Citations in Users’ Online Personal Collections,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-540-74851-9_34,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,6,Joseph A.,Konstan,grid.17635.36,University of Minnesota,Minneapolis,United States,US,"GroupLens Research, Department of Computer Science and Engineering, University of Minnesota, Minneapolis, MN 55455",A Study of Citations in Users’ Online Personal Collections,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/11863878_67,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,1,Sayaka,Imai,grid.256642.1,Gunma University,Maebashi,Japan,JP,Gunma University,Tsunami Digital Library,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/11863878_67,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,2,Yoshinari,Kanamori,grid.256642.1,Gunma University,Maebashi,Japan,JP,Gunma University,Tsunami Digital Library,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/978-3-642-15464-5_69,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,6,Yurdagül,Ünal,grid.14442.37,Hacettepe University,Ankara,Turkey,TR,Hacettepe University,A New Focus on End Users: Eye-Tracking Analysis for Digital Libraries,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-24469-8_4,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,2,Iraklis,Varlamis,grid.15823.3d,Harokopio University,Athens,Greece,GR,Harokopio University of Athens,How to Become a Group Leader? or Modeling Author Types Based on Graph Mining,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-319-67008-9_4,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,1,Julian,Risch,grid.hpi,,,Germany,DE,Hasso-Plattner-Institut,What Should I Cite? Cross-Collection Reference Recommendation of Patents and Papers,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-67008-9_4,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,2,Ralf,Krestel,grid.hpi,,,Germany,DE,Hasso-Plattner-Institut,What Should I Cite? Cross-Collection Reference Recommendation of Patents and Papers,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-43997-6_37,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,3,Harald,Sack,grid.hpi,,,Germany,DE,Hasso-Plattner-Intitute,TIB|AV-Portal: Integrating Automatically Generated Video Annotations into the Web of Data,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-642-40501-3_38,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Jasmin,Hügi,grid.482941.2,,,Switzerland,CH,Haute Ecole de Gestion de Genève,Building an Online Environment for Usefulness Evaluation,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_38,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,René,Schneider,grid.482941.2,,,Switzerland,CH,Haute Ecole de Gestion de Genève,Building an Online Environment for Usefulness Evaluation,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-319-67008-9_24,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,1,Mark-Christoph,Müller,grid.7700.0,,,Germany,DE,Heidelberg Institute for Theoretical Studies,Semantic Author Name Disambiguation with Word Embeddings,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-67008-9_6,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,2,Katja,Markert,grid.7700.0,,,Germany,DE,Heidelberg University,RussianFlu-DE: A German Corpus for a Historical Epidemic with Temporal Annotation,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/11863878_43,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,5,Wray,Buntine,grid.5373.2,Aalto University,Helsinki,Finland,FI,Helsinki University of Technology,ALVIS – Superpeer Semantic Search Engine – ECDL 2006 Demo Submission,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/978-3-642-40501-3_65,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,4,Muriel,Foulonneau,grid.423669.c,,,Luxembourg,LU,Henri Tudor Research Centre,COST Actions and Digital Libraries: Between Sustaining Best Practices and Unleashing Further Potential,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-540-45175-4_41,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,1,Robert,Tansley,grid.448235.c,,,United Kingdom,GB,Hewlett-Packard Laboratories,DSpace as an Open Archival Information System: Current Status and Future Directions,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-45175-4_41,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,2,Mick,Bass,grid.448235.c,,,United Kingdom,GB,Hewlett-Packard Laboratories,DSpace as an Open Archival Information System: Current Status and Future Directions,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-87599-4_55,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,2,Hidetsugu,Nanba,grid.443704.0,Hiroshima City University,Hiroshima,Japan,JP,Hiroshima City University,Identification of Bibliographic Information Written in Both Japanese and English,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/11551362_35,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,1,Hidetsugu,Nanba,grid.443704.0,Hiroshima City University,Hiroshima,Japan,JP,Hiroshima City University,Automatic Detection of Survey Articles,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/978-3-319-43997-6_40,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,1,Rosa Tsegaye,Aga,grid.461671.3,Hochschule Hannover,Hanover,Germany,DE,Hochschule Hannover - University of Applied Sciences and Arts,Automatic Recognition and Disambiguation of Library of Congress Subject Headings,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_40,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,2,Christian,Wartena,grid.461671.3,Hochschule Hannover,Hanover,Germany,DE,Hochschule Hannover - University of Applied Sciences and Arts,Automatic Recognition and Disambiguation of Library of Congress Subject Headings,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-540-30230-8_25,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Bath,UK,1,Tiffany Y.,Tang,grid.16890.36,Hong Kong Polytechnic University,Kowloon,Hong Kong,HK,Hong Kong Polytechnic University,Laws of Attraction: In Search of Document Value-ness for Recommendation,10.1007/b100389,Research and Advanced Technology for Digital Libraries,"8th European Conference, ECDL 2004, Bath, UK, September 12-17, 2004, Proceedings",Restricted,2004-01-01
10.1007/978-3-642-24469-8_16,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,1,Matthias,Prellwitz,grid.410722.2,HTW Berlin - University of Applied Sciences,Berlin,Germany,DE,HTW Berlin,Music Video Redundancy and Half-Life in YouTube,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-642-40501-3_68,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,4,Steffen,Hennicke,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,HU-Berlin-Berlin School of Library and Information Science,Mapping Cross-Domain Metadata to the Europeana Data Model (EDM),10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-540-87599-4_13,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,3,Stan,Ruecker,,,,,,Humanities Computing Program,Searchling: User-Centered Evaluation of a Visual Thesaurus-Enhanced Interface for Bilingual Digital Libraries,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_13,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,4,Matthew,Bouchard,,,,,,Humanities Computing Program,Searchling: User-Centered Evaluation of a Visual Thesaurus-Enhanced Interface for Bilingual Digital Libraries,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_13,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,6,Karl,Anvik,,,,,,Humanities Computing Program,Searchling: User-Centered Evaluation of a Visual Thesaurus-Enhanced Interface for Bilingual Digital Libraries,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-540-87599-4_13,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,7,Ximena,Rossello,,,,,,Humanities Computing Program,Searchling: User-Centered Evaluation of a Visual Thesaurus-Enhanced Interface for Bilingual Digital Libraries,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-642-04346-8_38,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,4,Stefan,Gradman,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt University,"DL Education in the EU and in the US: Where Are We?, Where Are We Going?",10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-319-08425-1_24,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Joyce,Ray,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt University,Putting Museums in the Data Curation Picture,10.1007/978-3-319-08425-1,Theory and Practice of Digital Libraries -- TPDL 2013 Selected Workshops,"LCPD 2013, SUEDL 2013, DataCur 2013, Held in Valletta, Malta, September 22-26, 2013. Revised Selected Papers",,2014-01-01
10.1007/978-3-319-14226-5_24,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Joyce,Ray,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt University,Putting Museums in the Data Curation Picture,10.1007/978-3-319-14226-5,Theory and Practice of Digital Libraries -- TPDL 2013 Selected Workshops,"LCPD 2013, SUEDL 2013, DataCur 2013, Held in Valletta, Malta, September 22-26, 2013. Revised Selected Papers",Restricted,2014-01-01
10.1007/11863878_52,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,1,Bettina,Berendt,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt University Berlin,Intelligent Bibliography Creation and Markup for Authors: A Step Towards Interoperable Digital Libraries,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/11863878_52,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,2,Kai,Dingel,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt University Berlin,Intelligent Bibliography Creation and Markup for Authors: A Step Towards Interoperable Digital Libraries,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/11863878_52,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Alicante,Spain,3,Christoph,Hanser,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt University Berlin,Intelligent Bibliography Creation and Markup for Authors: A Step Towards Interoperable Digital Libraries,10.1007/11863878,Research and Advanced Technology for Digital Libraries,"10th European Conference, EDCL 2006, Alicante Spain, September 17-22, 2006, Proceedings",Restricted,2006-01-01
10.1007/978-3-642-40501-3_3,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Armand,Brahaj,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,Defining Digital Library,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-24469-8_32,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,1,Elke,Greifeneder,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,The Impact of Distraction in Natural Environments on User Experience Research,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-642-24469-8_61,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,1,Steffen,Hennicke,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,Leveraging EAD in a Semantic Web Environment to Enhance the Discovery Experience for the User in Digital Archives,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/11551362_10,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,1,Uwe,Müller,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,SCOPE – A Generic Framework for XML Based Publishing Processes,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/11551362_10,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Vienna,Austria,2,Manuel,Klatt,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,SCOPE – A Generic Framework for XML Based Publishing Processes,10.1007/11551362,Research and Advanced Technology for Digital Libraries,"9th European Conference, ECDL 2005, Vienna, Austria, September 18-23, 2005, Proceedings",Restricted,2005-01-01
10.1007/978-3-319-43997-6_21,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,4,Juliane,Stiller,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,Exploring Comparative Evaluation of Semantic Enrichment Tools for Cultural Heritage Metadata,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_27,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,7,Patricia,Herterich,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,CERN Analysis Preservation: A Novel Digital Library Service to Enable Reusable and Reproducible Research,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",OpenAccess,2016-01-01
10.1007/978-3-319-43997-6_26,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,4,Juliane,Stiller,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,"Usability in Digital Humanities - Evaluating User Interfaces, Infrastructural Components and the Use of Mobile Devices During Research Process",10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_32,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,2,Vivien,Petras,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,Ten Months of Digital Reading: An Exploratory Log Study,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_32,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,4,Maria,Gäde,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,Ten Months of Digital Reading: An Exploratory Log Study,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_45,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,7,Patricia,Herterich,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,Erratum to: CERN Analysis Preservation: A Novel Digital Library Service to Enable Reusable and Reproducible Research,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",OpenAccess,2016-01-01
10.1007/978-3-319-67008-9_19,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,1,Vivien,Petras,grid.7468.d,Humboldt University of Berlin,Berlin,Germany,DE,Humboldt-Universität zu Berlin,"A Decade of Evaluating Europeana - Constructs, Contexts, Methods & Criteria",10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
